ILTES,TOEFL,SAT,GRE,WRITING,VERBAL,UniversityName
7,100,800,270,89.68919664,108.4758509,University of Warwick
7,100,800,270,88.92944254,102.860084,University of Warwick
7,100,800,270,90.83687246,103.1969341,University of Warwick
7,100,800,270,89.93457597,111.0196744,University of Warwick
7,100,800,270,90.29751796,104.3739878,University of Warwick
7,100,800,270,87.74938524,111.2800516,University of Warwick
7,100,800,270,94.95031368,104.0277061,University of Warwick
7,100,800,270,89.64934166,108.2287276,University of Warwick
7,100,800,270,87.84034604,111.2232716,University of Warwick
7,100,800,270,94.25702672,103.8799347,University of Warwick
7,100,800,270,93.87030088,104.6735454,University of Warwick
7,100,800,270,85.56083187,111.2787584,University of Warwick
7,100,800,270,87.59629625,108.065579,University of Warwick
7,100,800,270,93.0569505,104.7847006,University of Warwick
7,100,800,270,88.1508343,109.8695196,University of Warwick
7,100,800,270,89.38003827,110.9653137,University of Warwick
7,100,800,270,85.56033312,106.9216033,University of Warwick
7,100,800,270,91.90842992,109.2853418,University of Warwick
7,100,800,270,87.95158129,106.0380805,University of Warwick
7,100,800,270,90.3396556,112.459697,University of Warwick
7,100,800,270,85.12912161,110.2437841,University of Warwick
7,100,800,270,85.40695044,106.2817706,University of Warwick
7,100,800,270,89.39686219,107.1951707,University of Warwick
7,100,800,270,93.13277,105.2240743,University of Warwick
7,100,800,270,94.26304717,107.5660804,University of Warwick
7,100,800,270,91.12282162,109.6623974,University of Warwick
7,100,800,270,89.7870345,103.3183074,University of Warwick
7,100,800,270,90.88292835,110.4606459,University of Warwick
7,100,800,270,88.71691157,102.5538035,University of Warwick
7,100,800,270,86.19740917,111.0217929,University of Warwick
7,100,800,270,93.14554876,106.3602023,University of Warwick
7,100,800,270,89.61850203,104.617522,University of Warwick
7,100,800,270,93.34236582,104.991282,University of Warwick
7,100,800,270,85.42912869,103.0295938,University of Warwick
7,95,800,270,87.22815682,109.4429934,University of Warwick
7,95,800,270,91.61793636,106.8685636,University of Warwick
7,95,800,270,86.10874614,111.3779693,University of Warwick
7,95,800,270,90.64498715,105.6209954,University of Warwick
7,95,800,270,92.03009222,110.9633894,University of Warwick
7,95,800,270,89.01574455,110.6956184,University of Warwick
7,95,800,270,90.97819712,103.7084055,University of Warwick
7,95,800,270,94.63612858,102.6488846,University of Warwick
7,95,800,270,86.34233767,110.4432293,University of Warwick
7,95,800,270,88.48567856,104.6843243,University of Warwick
7,95,800,270,94.94330457,111.1382096,University of Warwick
7,95,800,270,87.1775172,105.4766591,University of Warwick
7,95,800,270,88.83768149,108.6793978,University of Warwick
7,95,800,270,90.88612388,105.529185,University of Warwick
7,95,800,270,88.87651295,112.1926517,University of Warwick
7,95,800,270,94.46485312,111.7162016,University of Warwick
7,95,800,270,86.88738076,107.6435771,University of Warwick
7,95,800,270,90.42177379,104.88189,University of Warwick
7,95,800,270,91.08706822,109.2537734,University of Warwick
7,95,800,270,94.42971362,105.6917856,University of Warwick
7,95,800,270,92.97527546,106.61905,University of Warwick
7,95,800,270,89.02127045,106.1606833,University of Warwick
7,95,800,270,92.51675903,110.5764023,University of Warwick
7,95,800,270,94.99897537,107.6103211,University of Warwick
7,95,800,270,89.24126808,112.4750941,University of Warwick
7,95,800,270,88.45577158,109.0357597,University of Warwick
7,95,800,270,86.79058496,109.9130984,University of Warwick
7,95,800,270,91.19431555,103.6012114,University of Warwick
7,95,800,270,92.93386903,106.977723,University of Warwick
7,95,800,270,93.16343942,110.0932899,University of Warwick
7,95,800,270,85.4017118,106.128338,University of Warwick
7,95,800,250,91.07776977,104.4407083,University of Warwick
7,95,800,250,85.70786282,107.0050976,University of Warwick
7,95,800,250,85.83618191,112.337046,University of Warwick
7,95,800,250,89.80732335,102.8186358,University of Warwick
7,95,800,250,92.65058936,106.2784673,University of Warwick
7,95,800,250,93.32657504,109.8076178,University of Warwick
7,95,800,250,86.20613842,108.3121789,University of Warwick
7,95,800,250,76.24900101,92.82840911,University of Warwick
7,95,800,250,83.67675197,101.0494791,University of Bristol
7,95,800,250,82.96221306,104.9378,University of Bristol
7,95,800,250,80.11585705,90.10978128,University of Bristol
7,95,800,250,79.39654531,113.2297373,University of Bristol
7,95,800,250,84.42379269,114.5357503,University of Bristol
7,95,800,250,80.18546798,97.32531705,University of Bristol
7,95,800,250,78.06762846,99.34482238,University of Bristol
7,95,800,250,83.390039,113.8729798,University of Bristol
7,95,800,250,76.16151562,100.0075679,University of Bristol
7,95,800,250,82.68752542,98.75084366,University of Bristol
7,95,800,250,76.50045221,100.1692639,University of Bristol
7,95,800,250,75.26429821,118.2761894,University of Bristol
7,95,800,250,78.8086068,99.72430835,University of Bristol
7,95,800,250,78.04602887,108.3957179,University of Bristol
7,95,800,250,83.34688193,98.66679427,University of Bristol
7,95,800,250,78.3422098,119.84797,University of Bristol
7,95,800,250,79.68542782,108.66464,University of Bristol
7,95,800,250,75.94067692,102.7867717,University of Bristol
7,95,800,250,82.54195839,116.1616839,University of Bristol
7,95,800,250,76.8532006,118.6858263,University of Bristol
7,95,800,250,78.89864446,98.21747528,University of Bristol
7,95,800,250,84.88394407,91.46442491,University of Bristol
7,95,800,250,80.79783998,105.0776992,University of Bristol
7,95,800,250,82.34429458,112.0700033,University of Bristol
7,95,800,250,79.19588629,92.07835761,University of Bristol
7,95,800,250,77.32017166,90.66727868,University of Bristol
7,95,800,250,77.38229006,93.10247183,University of Bristol
7,95,800,250,81.36028902,98.16752001,University of Bristol
7,95,800,250,77.79586769,109.5408614,University of Bristol
7,95,800,250,83.31110751,117.2878912,University of Bristol
7,95,800,250,81.4654833,94.31102057,University of Bristol
7,95,800,250,81.38204104,119.218154,University of Bristol
7,95,800,250,79.28693687,102.4633775,University of Bristol
7,95,800,250,76.67484233,109.575944,University of Bristol
7,95,800,250,82.0638878,91.34276507,University of Bristol
7,95,800,250,82.36208097,112.9794804,University of Bristol
7,95,800,250,83.33983116,112.0777152,University of Bristol
7,95,800,250,81.06003778,118.6730366,University of Bristol
7,95,800,250,78.71024836,117.536781,University of Bristol
7,95,800,250,79.35898915,107.3944717,University of Bristol
7,95,800,250,75.03193255,116.5531455,University of Bristol
7,95,800,250,80.18080728,112.3982055,University of Bristol
7,95,800,250,77.25629897,110.3262123,University of Bristol
7,95,800,250,83.51014178,110.2511102,University of Bristol
7,95,800,250,84.97323747,110.4408803,University of Bristol
7,95,800,250,78.52399914,116.3019555,University of Bristol
7,95,800,250,81.95580471,119.0856171,University of Bristol
7,95,800,250,77.79913575,108.8547508,University of Bristol
7,95,800,250,79.59242542,118.2583441,University of Bristol
7,95,800,250,81.54448882,91.40508414,University of Bristol
7,95,800,250,83.6995044,95.12322062,University of Bristol
7,95,800,250,81.40740301,109.9825551,University of Bristol
7,95,800,250,76.57853189,102.2099836,University of Bristol
7,95,800,250,82.95958244,109.022564,University of Bristol
7,95,800,250,83.96754496,117.229079,University of Bristol
7,95,800,250,81.10523402,112.1355384,University of Bristol
7,95,800,250,84.41007614,111.0162259,University of Bristol
7,95,800,250,82.69285419,99.20961514,University of Bristol
7,95,800,250,83.55829874,115.8586081,University of Bristol
7,95,800,250,75.77363772,119.695765,University of Bristol
7,95,800,250,80.47152737,110.10323,University of Bristol
7,95,800,250,76.11239849,109.2768851,University of Bristol
7,95,800,250,83.50423735,109.2486647,University of Bristol
7,95,800,250,81.08183635,108.8616474,University of Bristol
7,95,800,250,81.33506906,110.1331182,University of Bristol
7,95,800,250,81.81365007,104.4812858,University of Bristol
7,95,800,250,77.95192527,90.43495443,University of Bristol
7,95,800,250,79.28625709,119.4765557,University of Bristol
7,95,800,250,76.05522115,118.9923573,University of Bristol
7,95,800,250,84.97849241,90.94554618,University of Bristol
7,95,800,250,84.51194224,114.2005455,University of Bristol
7,95,800,250,84.47321314,91.06493353,University of Bristol
7,95,800,250,78.34971537,96.45042585,University of Bristol
7,95,800,250,78.51833782,113.1161095,University of Bristol
7,95,800,250,83.31172003,92.78133617,University of Bristol
7,95,800,250,80.261731,94.32961456,University of Bristol
7,95,800,250,76.48541655,91.73358569,University of Bristol
7,95,800,250,79.49221962,100.6619171,University of Bristol
7,95,800,250,80.6430384,98.00403016,University of Bristol
7,95,800,250,77.48247073,103.5045395,University of Bristol
7,95,800,250,82.1888998,95.83016448,University of Bristol
7,95,800,250,84.15403614,97.55986676,University of Bristol
7,95,800,250,78.90085998,94.68180316,University of Bristol
7,95,800,250,80.1190228,90.45142867,University of Bristol
7,95,800,250,83.36307683,90.24211529,University of Bristol
7,95,800,250,81.53977797,96.47800391,University of Bristol
7,95,800,250,84.51602322,111.0843029,University of Bristol
7,95,800,250,82.99556744,100.5123341,University of Bristol
7,95,800,250,77.3970629,99.46950465,University of Bristol
7,95,800,250,79.29122198,105.4220251,University of Bristol
7,95,800,250,76.98740841,91.99964712,University of Bristol
7,95,800,250,76.63713353,109.0921631,University of Bristol
7,95,800,250,78.76260938,108.3690513,University of Bristol
7,95,800,250,84.70189923,108.5501443,University of Bristol
7,95,800,250,84.54625006,90.81250457,University of Bristol
7,95,800,250,76.52808057,103.7040783,University of Bristol
7,95,800,250,82.20793613,94.37987496,University of Bristol
7,95,800,250,78.4873835,92.15524332,University of Bristol
7,95,800,250,78.20585613,98.12565829,University of Bristol
7,95,800,250,47.54885174,90.09586854,University of Bristol
7,95,800,250,53.72979826,98.67527561,UCL
7,95,800,250,47.67525434,95.85118326,UCL
7,95,800,250,45.53556603,95.70525913,UCL
7,95,800,250,54.25964196,92.19721736,UCL
7,95,800,250,50.62161586,98.00687989,UCL
7,95,800,250,53.19212381,97.72843182,UCL
7,95,800,250,45.16127859,93.75441586,UCL
7,95,800,250,52.22780489,95.3713484,UCL
7,95,800,250,52.19331595,98.46768642,UCL
7,95,800,250,52.34605806,94.11213345,UCL
7,95,800,250,51.4271781,97.31258083,UCL
7,95,800,250,53.63549533,99.35408185,UCL
7,95,800,250,48.5622488,89.85646496,UCL
7,95,800,250,52.66319725,91.87312479,UCL
7,95,800,250,48.88704844,94.42850522,UCL
7,95,800,250,45.53106268,91.55845821,UCL
7,95,800,250,49.45962621,97.41054011,UCL
7,95,800,250,52.13797867,95.74606104,UCL
7,95,800,250,54.16482251,98.33351125,UCL
7,95,800,250,47.94053996,99.9834242,UCL
7,95,800,250,53.33018851,99.61465679,UCL
7,95,800,250,54.49960506,94.62954663,UCL
7,95,800,250,50.52559148,98.63333684,UCL
7,95,800,250,48.13974548,97.01331604,UCL
7,95,800,250,47.41196659,90.28624348,UCL
7,95,800,250,49.08864345,90.65022183,UCL
7,95,800,250,49.48613279,91.82271568,UCL
7,95,800,250,46.12866113,90.82549241,UCL
7,95,800,250,50.96040505,92.09609766,UCL
7,95,800,250,51.77965917,100.2585673,UCL
7,95,800,250,49.21729127,92.99739415,UCL
7,95,800,250,51.94190321,100.2160615,UCL
7,95,800,250,45.02236377,98.81596545,UCL
7,95,800,250,48.69677802,98.00644238,UCL
7,95,800,250,51.39586505,91.67241761,UCL
7,95,800,250,50.19368841,95.99487068,UCL
7,95,800,250,50.84881347,97.38741498,UCL
7,95,800,250,48.56916221,95.8445641,UCL
7,95,800,250,45.88744691,100.8124659,UCL
7,95,800,250,53.2328243,90.21633216,UCL
7,95,800,250,49.92963856,90.14047759,UCL
7,95,800,250,45.58110023,97.41586402,UCL
7,95,700,250,52.5896771,93.36718816,UCL
7,95,700,250,47.40519056,97.76832322,UCL
7,95,700,250,47.16808054,95.257992,UCL
7,95,700,250,50.70880979,92.37238878,UCL
7,95,700,250,48.75613373,91.63074547,UCL
7,95,700,250,48.50387598,92.26439205,UCL
7,95,700,250,54.43945147,96.27792547,UCL
7,95,700,250,52.61323969,94.49161372,UCL
7,95,700,250,51.42664176,90.29643888,UCL
7,95,700,250,47.90859131,90.40332704,UCL
7,95,700,250,47.45553843,90.89173106,UCL
7,95,700,250,51.0845903,95.23444287,UCL
7,95,700,250,54.82257868,100.7586226,UCL
7,95,700,250,51.08494181,96.59816497,UCL
7,95,700,250,47.71875722,99.642454,UCL
7,95,700,250,49.40983294,97.55155537,UCL
7,95,700,250,53.53903102,90.40260445,UCL
7,95,700,250,45.41692012,92.84991507,UCL
7,95,700,250,46.16888595,93.30247448,UCL
7,95,700,250,46.69536813,92.21318555,UCL
7,95,700,250,54.80750249,94.76322976,UCL
7,95,700,250,45.61143594,98.28583013,UCL
7,95,700,250,53.96886679,91.01152997,UCL
7,95,700,250,48.20662669,91.09745581,UCL
7,95,700,250,46.73723302,91.405983,UCL
7,95,700,250,50.22287593,89.78216168,UCL
7,95,700,250,48.97047762,97.51952041,UCL
7,95,700,250,51.98594645,89.98024312,UCL
7,95,700,250,53.56092806,95.94035356,UCL
7,95,700,250,51.59445462,95.89898581,UCL
7,95,700,250,50.34035336,100.3060719,UCL
7,95,700,250,52.23810152,89.74409017,UCL
7,95,700,250,52.72170281,97.4611918,UCL
7,95,700,250,47.02058367,91.46664318,UCL
7,95,700,250,49.02450149,89.59371481,UCL
7,95,700,250,50.69693751,95.04871605,UCL
7,95,700,250,47.97230503,97.79072474,UCL
7,95,700,250,49.30347234,93.53197359,UCL
7,95,700,250,49.95955487,91.77522598,UCL
7,95,700,250,45.5661059,96.23520043,UCL
7,95,700,250,46.78393776,96.63721027,UCL
7,95,700,250,51.25786185,96.38808001,UCL
7,95,700,250,53.05980465,98.05089394,UCL
7,95,700,250,52.48823147,91.22881052,UCL
7,95,700,250,53.06009323,98.57025046,UCL
7,95,700,250,47.93791463,90.38503469,UCL
7,95,700,250,50.0983181,96.08745082,UCL
7,95,700,250,47.59319575,94.67344737,UCL
7,95,700,250,54.39416048,89.29147581,UCL
7,95,700,250,54.9640534,97.45373619,UCL
7,95,700,250,52.94641947,91.54560427,UCL
7,95,700,250,50.44030129,95.8946444,UCL
7,95,700,250,48.77926304,93.17221967,UCL
7,95,700,250,51.41593238,100.7720705,UCL
7,95,700,250,52.48100602,93.92375879,UCL
7,95,700,250,54.01352682,91.88766069,UCL
7,95,700,250,47.74916499,91.10190759,UCL
7,95,700,250,81.54156612,67.12534492,UCL
7,95,700,250,82.42614055,68.38135469,Imperial College London
7,95,700,250,83.88504863,68.73932528,Imperial College London
7,95,700,250,80.65968681,66.83872293,Imperial College London
7,95,700,250,83.74372787,65.34440794,Imperial College London
7,95,700,200,82.21079946,70.39906054,Imperial College London
7,95,700,200,82.75241875,66.76285469,Imperial College London
7,95,700,200,83.56812483,69.63122027,Imperial College London
7,95,700,200,81.62497448,66.77844567,Imperial College London
7,95,700,200,80.18393287,73.88467027,Imperial College London
7,95,700,200,82.68593454,74.91506217,Imperial College London
7,95,700,200,82.29335466,66.02765219,Imperial College London
7,95,700,200,80.91934392,68.06417307,Imperial College London
7,95,700,200,80.96093443,65.84748763,Imperial College London
7,95,700,200,82.89753705,67.235765,Imperial College London
7,95,700,200,83.51444973,73.02882766,Imperial College London
7,95,700,200,80.55557235,68.23963161,Imperial College London
7,95,700,200,80.84806564,71.4065452,Imperial College London
7,95,700,200,82.73366439,69.66256816,Imperial College London
7,95,700,200,81.77713468,65.52279323,Imperial College London
7,95,700,200,80.58931938,72.24230804,Imperial College London
7,95,700,200,81.54185044,66.93065667,Imperial College London
7,95,700,200,83.98351748,69.17281221,Imperial College London
7,95,700,200,82.71775569,70.08200379,Imperial College London
7,95,700,200,80.55625868,69.75734306,Imperial College London
7,95,700,200,83.59398734,68.66813363,Imperial College London
7,95,700,200,82.48336987,73.23901752,Imperial College London
7,95,700,200,81.20876367,67.10439401,Imperial College London
7,95,700,200,82.24729637,65.70148216,Imperial College London
7,95,700,200,82.03812973,69.30772897,Imperial College London
7,95,700,200,81.16314317,74.53557341,Imperial College London
7,95,700,200,82.00335557,73.28712806,Imperial College London
7,95,700,200,82.66850729,66.53946559,Imperial College London
7,95,700,200,81.17931863,66.38448261,Imperial College London
7,95,700,200,80.01639435,68.69420397,Imperial College London
7,95,700,200,83.00471609,71.55665483,Imperial College London
7,95,700,200,81.32235739,71.06611222,Imperial College London
7,95,700,200,83.25447587,73.01026829,Imperial College London
7,95,700,200,83.86742974,67.92204319,Imperial College London
7,95,700,200,80.86325389,65.06962486,Imperial College London
7,95,700,200,80.03100049,71.18289431,Imperial College London
7,95,700,200,80.68700527,67.03840888,Imperial College London
7,95,700,200,81.23966573,74.40198861,Imperial College London
7,95,700,200,80.18612085,65.3973168,Imperial College London
7,95,700,200,81.03544763,65.70430027,Imperial College London
7,95,700,200,83.34010951,71.43001582,Imperial College London
7,95,700,200,80.95628959,73.34232097,Imperial College London
7,95,700,200,81.01783402,68.68895899,Imperial College London
7,95,700,200,83.17093908,70.95666003,Imperial College London
7,95,700,200,82.33098331,74.62834921,Imperial College London
7,95,700,200,83.44518113,67.3917379,Imperial College London
7,95,700,200,82.56407013,65.01095312,Imperial College London
7,95,700,200,80.97598029,71.29813872,Imperial College London
7,95,700,200,81.53996362,66.13442813,Imperial College London
7,95,700,200,80.02130636,65.2982112,Imperial College London
7,95,700,200,80.49979873,71.63437433,Imperial College London
7,95,700,200,81.67215994,71.60102999,Imperial College London
7,95,700,200,81.12109244,73.55807954,Imperial College London
7,95,700,200,83.36094029,67.15094741,Imperial College London
7,95,700,200,81.61051026,65.90227462,Imperial College London
7,95,700,200,82.51034633,70.68098614,Imperial College London
7,95,700,200,80.12211649,67.2739864,Imperial College London
7,95,700,200,81.24995984,74.03030056,Imperial College London
7,95,700,200,80.2827185,74.10225057,Imperial College London
7,95,700,200,83.54193816,65.80006004,Imperial College London
7,95,700,200,83.32560104,73.67984885,Imperial College London
7,95,750,200,81.03886263,66.05911698,Imperial College London
7,95,750,200,80.70695797,69.706113,Imperial College London
7,95,750,200,83.71498986,66.48490371,Imperial College London
7,95,750,200,81.25353895,74.08101744,Imperial College London
7,95,750,200,82.92903419,69.8671263,Imperial College London
7,95,750,200,82.66396666,69.81855775,Imperial College London
7,95,750,200,80.09711412,74.82144653,Imperial College London
7,95,750,200,80.54942557,69.39630398,Imperial College London
7,95,750,200,80.76838926,69.30927185,Imperial College London
7,95,750,200,82.22118237,74.19664838,Imperial College London
7,95,750,200,81.17712085,72.37127689,Imperial College London
7,95,750,200,82.79092939,68.8503047,Imperial College London
7,95,750,200,83.18392806,71.03001556,Imperial College London
7,95,750,200,82.79782954,69.92107482,Imperial College London
7,95,750,200,82.26890793,69.71518491,Imperial College London
6.5,95,750,200,80.15215777,73.69529586,Imperial College London
6.5,95,750,200,82.94270065,66.57462809,Imperial College London
6.5,95,750,200,80.63399198,69.27779761,Imperial College London
6.5,95,750,200,82.9042841,66.83113717,Imperial College London
6.5,95,750,200,82.57813624,70.31782647,Imperial College London
6.5,95,750,200,81.6212135,74.10919422,Imperial College London
6.5,95,750,200,81.15595212,73.06862952,Imperial College London
6.5,95,750,200,80.8084305,66.34234944,Imperial College London
6.5,95,750,200,82.94703302,73.77063744,Imperial College London
6.5,95,750,200,80.28297993,70.75633584,Imperial College London
6.5,95,750,200,83.74765639,74.46411148,Imperial College London
6.5,95,750,200,82.93262435,69.92092839,Imperial College London
6.5,95,750,200,80.73112694,69.44115171,Imperial College London
6.5,95,750,200,80.06633966,71.40043037,Imperial College London
6.5,95,750,200,80.22631717,68.42802444,Imperial College London
6.5,95,750,200,82.72828653,66.70016285,Imperial College London
6.5,95,750,200,82.94573346,70.42508897,Imperial College London
6.5,95,750,200,83.4795292,66.5964488,Imperial College London
6.5,95,750,200,82.55138983,66.00817551,Imperial College London
6.5,95,750,200,80.92254421,53.65742581,Imperial College London
6.5,95,750,200,83.44621709,46.87420883,University of Southampton
6.5,95,750,200,81.77527562,57.04147057,University of Southampton
6.5,95,750,200,88.30866319,57.95826144,University of Southampton
6.5,95,750,200,81.32563243,41.87540028,University of Southampton
6.5,95,750,200,88.989272,49.11618732,University of Southampton
6.5,95,750,200,88.7285657,57.79652846,University of Southampton
6.5,95,750,200,89.77076659,59.46338556,University of Southampton
6.5,95,750,200,85.34866045,54.60159289,University of Southampton
6.5,95,750,200,89.81574032,44.07843475,University of Southampton
6.5,95,750,200,80.04678201,57.72799157,University of Southampton
6.5,95,750,200,84.18406764,53.78929956,University of Southampton
6.5,95,750,200,83.31883376,57.57343233,University of Southampton
6.5,95,750,200,83.9195902,40.794305,University of Southampton
6.5,95,750,200,80.22972777,43.08961827,University of Southampton
6.5,95,750,200,84.1726996,44.22066914,University of Southampton
6.5,95,750,200,89.64815231,57.74091817,University of Southampton
6.5,95,750,200,89.73524177,57.44942094,University of Southampton
6.5,95,750,200,88.22874955,58.79889057,University of Southampton
6.5,95,750,200,80.02621335,44.20656987,University of Southampton
6.5,95,750,200,87.6883982,59.65590798,University of Southampton
6.5,95,750,200,86.97190046,49.48575692,University of Southampton
6.5,95,750,200,84.26830701,56.45229202,University of Southampton
6.5,95,750,200,87.55055105,40.12650421,University of Southampton
6.5,95,750,200,87.5931128,46.05122728,University of Southampton
6.5,95,750,200,89.13163965,46.85176955,University of Southampton
6.5,95,750,200,81.44030363,48.32113628,University of Southampton
6.5,95,750,200,80.99313508,57.23028471,University of Southampton
6.5,95,750,200,85.05318563,55.29563514,University of Southampton
6.5,95,750,200,88.94568335,48.45978627,University of Southampton
6.5,95,750,200,84.20576992,48.01138482,University of Southampton
6.5,95,750,200,82.043255,54.82963379,University of Southampton
6.5,95,750,200,84.16390229,57.26773002,University of Southampton
6.5,95,750,200,84.84494575,51.19470197,University of Southampton
6.5,95,750,200,86.52258079,49.43050977,University of Southampton
6.5,95,750,200,86.7295205,53.33484977,University of Southampton
6.5,95,750,200,84.6378378,44.3993381,University of Southampton
6.5,95,750,200,82.39053979,54.30660782,University of Southampton
6.5,95,750,200,87.8274604,46.06193778,University of Southampton
6.5,95,750,200,81.40297428,48.47833278,University of Southampton
6.5,95,750,200,80.38266489,56.47941847,University of Southampton
6.5,95,750,200,89.28272716,43.52897517,University of Southampton
6.5,95,750,200,83.47202566,42.10681516,University of Southampton
6.5,95,750,200,89.98405233,57.40847165,University of Southampton
6.5,95,750,200,81.64075303,51.75212401,University of Southampton
6.5,95,750,200,82.75411437,57.05709413,University of Southampton
6.5,95,750,200,87.64081095,58.48160844,University of Southampton
6.5,95,750,200,87.65694462,55.74073582,University of Southampton
6.5,95,750,200,80.27525115,55.49541453,University of Southampton
6.5,95,750,200,83.15393658,49.29456609,University of Southampton
6.5,95,750,200,80.90127035,49.08553937,University of Southampton
6.5,95,750,200,80.61750795,50.55710813,University of Southampton
6.5,95,750,200,81.01009354,54.65423596,University of Southampton
6.5,95,750,200,87.21986949,51.70497792,University of Southampton
6.5,95,750,200,87.47409052,48.11248366,University of Southampton
6.5,95,750,200,88.04541346,51.26046418,University of Southampton
6.5,95,750,200,86.33904774,48.58241822,University of Southampton
6.5,95,750,200,88.6984228,54.22722466,University of Southampton
6.5,95,750,200,83.46230461,56.39962921,University of Southampton
6.5,95,750,200,85.87059083,51.70699144,University of Southampton
6.5,95,750,200,82.91481799,56.34144589,University of Southampton
6.5,95,750,200,87.1269128,44.63907691,University of Southampton
6.5,95,750,200,88.59143088,46.06382209,University of Southampton
6.5,95,750,200,89.00481725,45.24690619,University of Southampton
6.5,95,750,200,89.39655519,40.32161859,University of Southampton
6.5,95,750,200,81.2514818,44.20899581,University of Southampton
6.5,95,750,200,83.03687902,54.7657624,University of Southampton
6.5,95,750,200,85.49938185,48.31219031,University of Southampton
6.5,95,750,200,86.10782926,53.14626213,University of Southampton
6.5,95,750,200,81.12122989,49.52320689,University of Southampton
6.5,95,750,200,86.14585891,58.97878791,University of Southampton
6.5,95,750,200,87.20772913,46.59207341,University of Southampton
6.5,95,750,200,89.20454622,59.67927244,University of Southampton
6.5,95,750,200,86.70068316,42.91292205,University of Southampton
6.5,95,750,200,86.25426228,59.75980023,University of Southampton
6.5,95,750,200,86.67468041,41.16554802,University of Southampton
6.5,95,750,200,81.14149505,51.51033554,University of Southampton
6.5,95,750,200,80.91934337,47.81847573,University of Southampton
6.5,95,750,200,84.42478917,50.78669728,University of Southampton
6.5,95,750,200,83.85039964,40.228644,University of Southampton
6.5,95,750,200,83.9862443,43.87712348,University of Southampton
6,95,750,200,85.00802358,48.75859458,University of Southampton
6,95,750,200,84.24340241,44.2068997,University of Southampton
6,95,750,200,87.9392312,57.51549686,University of Southampton
6,95,750,200,86.5507939,40.71210074,University of Southampton
6,95,750,200,87.5267616,59.26519444,University of Southampton
6,95,750,200,86.63249555,54.38748495,University of Southampton
6,95,750,200,83.09194521,46.76837499,University of Southampton
6,95,750,200,87.82430156,47.46447019,University of Southampton
6,95,750,200,85.5667282,56.72496677,University of Southampton
6,95,750,200,85.56967628,48.99390828,University of Southampton
6,95,750,200,84.60808277,42.00660251,University of Southampton
6,95,750,200,81.96664832,54.49960057,University of Southampton
6,95,750,200,84.31756844,56.31866159,University of Southampton
6,95,750,200,80.45846265,47.72078245,University of Southampton
6,95,750,200,89.63667876,58.28697664,University of Southampton
6,95,750,200,84.69546874,48.32428609,University of Southampton
6,95,750,200,84.30533791,41.53218699,University of Southampton
6,95,750,200,83.89241484,43.97193745,University of Southampton
6,95,750,200,89.4138489,58.54876687,University of Southampton
6,95,750,200,94.11878202,28.08253201,University of Southampton
6,95,750,200,93.03555162,26.32405487,University of Leeds
6,95,750,200,94.22237826,22.52497327,University of Leeds
6,95,750,200,90.83130708,20.76223014,University of Leeds
6,95,750,200,94.55695552,28.16057247,University of Leeds
6,95,750,200,93.25103208,26.26243014,University of Leeds
6,95,750,200,92.21405224,21.30290472,University of Leeds
6,95,750,200,90.06998135,25.93496537,University of Leeds
6,95,750,200,90.35567642,25.21609113,University of Leeds
6,95,750,200,94.26765349,26.23838511,University of Leeds
6,95,750,200,92.09688432,29.86681385,University of Leeds
6,95,750,200,90.97685539,29.1194739,University of Leeds
6,95,750,200,90.73891887,25.33014238,University of Leeds
6,95,750,200,94.79453182,21.08484101,University of Leeds
6,95,750,200,90.38971208,21.58992507,University of Leeds
6,95,750,200,91.21322065,20.88620369,University of Leeds
6,95,750,200,94.30111601,26.83924845,University of Leeds
6,95,750,200,91.66737633,21.26034986,University of Leeds
6,95,750,200,94.16748386,26.70581328,University of Leeds
6,95,750,200,92.58862544,29.1102594,University of Leeds
6,95,750,200,92.86798698,28.78654515,University of Leeds
6,95,750,200,93.92217834,23.66620626,University of Leeds
6,95,750,200,93.61870344,27.56918621,University of Leeds
6,95,750,200,92.43510994,27.95602304,University of Leeds
6,95,750,200,92.91440379,20.36001144,University of Leeds
6,95,750,200,92.12543021,24.52020164,University of Leeds
6,95,750,200,90.10051615,23.69586761,University of Leeds
6,95,750,200,90.36881284,22.68766503,University of Leeds
6,95,750,200,90.93897939,22.81863447,University of Leeds
6,95,750,200,92.92367701,28.70627683,University of Leeds
6,95,750,200,94.29753295,26.52364146,University of Leeds
6,95,750,200,90.78413842,23.44398467,University of Leeds
6,95,750,200,93.88482153,23.56130173,University of Leeds
6.5,95,750,200,91.33617236,29.44008034,University of Leeds
6.5,95,750,200,90.69759008,28.69113835,University of Leeds
6.5,95,750,200,90.75284363,25.37828397,University of Leeds
6.5,95,750,200,90.02696201,21.7508774,University of Leeds
6.5,95,750,200,90.70937262,28.36535596,University of Leeds
6.5,95,750,200,93.76312893,23.28207838,University of Leeds
6.5,95,750,200,91.72742702,25.1290048,University of Leeds
6.5,95,750,200,94.86907886,26.51924782,University of Leeds
6.5,95,750,200,91.60666594,26.47844429,University of Leeds
6.5,95,750,200,91.82172592,24.93861254,University of Leeds
6.5,95,750,200,90.56698742,21.19014526,University of Leeds
6.5,95,750,200,92.00687531,20.21126747,University of Leeds
6.5,95,750,200,94.30759855,22.21807088,University of Leeds
6.5,95,750,200,90.97015715,20.49035619,University of Leeds
6.5,95,750,200,92.91778307,21.9653077,University of Leeds
